site,monitor,date,start_hour,value,variable,units,quality,prelim,name,latitude,longitude,obs_type,monitoring_id,flag 
3209,-,2017-10-27,18,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-27,19,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-27,20,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-27,21,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-27,22,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-27,23,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-28,0,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-28,1,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-28,2,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-28,3,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-28,4,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-28,5,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-28,6,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-28,7,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-28,8,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-28,9,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-28,10,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-28,11,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-28,12,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-28,13,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-28,14,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-28,15,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-28,16,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-28,17,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-28,18,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-28,19,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-28,20,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-28,21,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-28,22,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-28,23,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-29,0,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-29,1,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-29,2,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-29,3,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-29,4,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-29,5,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-29,6,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-29,7,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-29,8,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-29,9,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-29,10,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-29,11,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-29,12,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-29,13,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-29,14,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-29,15,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-29,16,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-29,17,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-29,18,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-29,19,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-29,20,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-29,21,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-29,22,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-29,23,0.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-30,0,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-30,1,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-30,2,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-30,3,0.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-30,4,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-30,5,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-30,6,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-30,7,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-30,8,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-30,9,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-30,10,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-30,11,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-30,12,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-30,13,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-30,14,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-30,15,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-30,16,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-30,17,0.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-30,18,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-30,19,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-30,20,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-30,21,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-30,22,0.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-30,23,-1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-31,0,0.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-31,1,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-31,2,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-31,3,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-31,4,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-31,5,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-31,6,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-31,7,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-31,8,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-31,9,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-31,10,1.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-31,11,2.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-31,12,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-31,13,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-31,14,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-31,15,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-31,16,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-31,17,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-31,18,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-31,19,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-31,20,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-31,21,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-31,22,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-10-31,23,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-11-01,0,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-11-01,1,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-11-01,2,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-11-01,3,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-11-01,4,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-11-01,5,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-11-01,6,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-11-01,7,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-11-01,8,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-11-01,9,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-11-01,10,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-11-01,11,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-11-01,12,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-11-01,13,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-11-01,14,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-11-01,15,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-11-01,16,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-11-01,17,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-11-01,18,16.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-11-01,19,13.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-11-01,20,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-11-01,21,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-11-01,22,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3209,-,2017-11-01,23,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Sloughhouse,38.494647999999998,-121.210815,H,, 
3249,-,2017-10-01,0,15.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-01,1,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-01,2,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-01,3,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-01,4,15.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-01,5,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-01,6,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-01,7,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-01,8,13.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-01,9,22.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-01,10,17.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-01,11,14.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-01,12,14.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-01,13,13.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-01,14,12.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-01,15,11.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-01,16,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-01,17,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-01,18,5.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-01,19,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-01,20,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-01,21,18.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-01,22,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-01,23,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-02,0,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-02,1,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-02,2,3.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-02,3,6.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-02,4,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-02,5,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-02,6,4.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-02,7,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-02,8,8.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-02,9,7.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-02,10,10.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
3249,-,2017-10-02,11,9.00,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Woodland-Gibson Road,38.660556,-121.73055600000001,H,, 
