site,monitor,date,start_hour,value,variable,units,quality,prelim,name,latitude,longitude,obs_type,monitoring_id,flag 
3490,-,10/13/2017,21,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/13/2017,22,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/13/2017,23,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/14/2017,0,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/14/2017,2,22,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/14/2017,3,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/14/2017,4,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/14/2017,5,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/14/2017,6,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/14/2017,7,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/14/2017,8,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/14/2017,9,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/14/2017,10,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/14/2017,11,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/14/2017,12,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/14/2017,13,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/14/2017,14,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/14/2017,15,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/14/2017,16,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/14/2017,17,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/14/2017,18,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/14/2017,19,14,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/14/2017,20,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/14/2017,21,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/14/2017,22,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/14/2017,23,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/15/2017,0,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/15/2017,1,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/15/2017,2,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/15/2017,3,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/15/2017,4,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/15/2017,5,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/15/2017,6,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/15/2017,7,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/15/2017,8,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/15/2017,9,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/15/2017,10,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/15/2017,11,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/15/2017,12,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/15/2017,13,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/15/2017,14,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/15/2017,15,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/15/2017,16,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/15/2017,17,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/15/2017,18,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/15/2017,19,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/15/2017,20,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/15/2017,21,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/15/2017,22,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/15/2017,23,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/16/2017,0,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/16/2017,1,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/16/2017,2,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/16/2017,3,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/16/2017,4,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/16/2017,5,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/16/2017,6,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/16/2017,7,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/16/2017,8,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/16/2017,9,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/16/2017,11,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/16/2017,12,14,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/16/2017,13,14,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/16/2017,14,14,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/16/2017,15,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/16/2017,16,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/16/2017,17,14,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/16/2017,18,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/16/2017,19,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/16/2017,20,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/16/2017,21,14,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/16/2017,22,14,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/16/2017,23,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/17/2017,0,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/17/2017,1,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/17/2017,2,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/17/2017,3,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/17/2017,4,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/17/2017,5,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/17/2017,6,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/17/2017,7,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/17/2017,8,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/17/2017,9,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/17/2017,10,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/17/2017,11,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/17/2017,12,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/17/2017,13,35,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/17/2017,18,27,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),1,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/17/2017,19,40,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),1,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/17/2017,21,47,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),1,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/17/2017,22,38,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),1,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/18/2017,3,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/18/2017,4,27,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),1,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/18/2017,5,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/18/2017,6,23,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/18/2017,7,24,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/18/2017,8,27,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/18/2017,9,22,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/18/2017,10,22,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/18/2017,11,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/18/2017,12,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/18/2017,13,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/18/2017,14,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/18/2017,15,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/18/2017,16,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/18/2017,17,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/18/2017,18,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/18/2017,19,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/18/2017,20,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/18/2017,21,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/18/2017,22,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/18/2017,23,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/19/2017,0,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/19/2017,1,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/19/2017,2,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/19/2017,3,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/19/2017,4,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/19/2017,5,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/19/2017,6,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/19/2017,7,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/19/2017,8,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/19/2017,9,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/19/2017,10,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/19/2017,11,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/19/2017,12,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/19/2017,13,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/19/2017,14,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/19/2017,15,1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/19/2017,16,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/19/2017,17,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/19/2017,18,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/19/2017,19,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/19/2017,20,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/19/2017,21,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/19/2017,22,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/19/2017,23,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/20/2017,0,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/20/2017,1,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/20/2017,2,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/20/2017,3,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/20/2017,4,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/20/2017,5,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/20/2017,6,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/20/2017,7,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/20/2017,8,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/20/2017,9,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/20/2017,10,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/20/2017,11,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/20/2017,12,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/20/2017,13,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/20/2017,14,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/20/2017,15,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/20/2017,16,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/20/2017,17,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/20/2017,18,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/20/2017,19,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/20/2017,20,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/20/2017,21,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/20/2017,22,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/20/2017,23,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/21/2017,0,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
3490,-,10/21/2017,1,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Livermore-793 Rincon Avenue,37.68,-121.78,H,, 
